ano_campeonato,temperatura,jogos_no_mes,rodada,anunciou_poupar,classico,eliminatorio,desfalques,dia_semana,hora,minuto,mes,dia_mes,resultado_partida,resultados_consecutivos,resultados_ultimo_jogo,colocacao_botafogo,colocacao_adversario,gols_botafogo_ultimos_jogos,percentual_ocupacao,mando_vendido_compartilhado,prejuizo_lucro,dias_ultimo_jogo_casa,campeonato_amistoso,campeonato_carioca,campeonato_copa do brasil,campeonato_libertadores,campeonato_recopa-brasileira,campeonato_recopa-sulamericana,campeonato_serie a,campeonato_sulamericana,estádio_Bezerrão,estádio_Kléber Andrade,estádio_Luso Brasileiro,estádio_Mangueirão,estádio_Mané Garrincha,estádio_Maracanã,estádio_Nilton Santos,estádio_Raulino de Oliveira,estádio_São Januário,tipo_partida_ida,tipo_partida_jogo único,tipo_partida_liga,tipo_partida_unico,tipo_partida_volta,estado_adversario_ARG,estado_adversario_BA,estado_adversario_BOL,estado_adversario_CE,estado_adversario_CHI,estado_adversario_COL,estado_adversario_DF,estado_adversario_EQU,estado_adversario_GO,estado_adversario_MG,estado_adversario_MT,estado_adversario_PAR,estado_adversario_PE,estado_adversario_PER,estado_adversario_PR,estado_adversario_RJ,estado_adversario_RS,estado_adversario_SC,estado_adversario_SP,estado_adversario_URU,estado_adversario_VEN,time_adversario_América-MG,time_adversario_Athletico-PR,time_adversario_Atlético-GO,time_adversario_Atlético-MG,time_adversario_Audax Rio,time_adversario_Aurora,time_adversario_Avaí FC,time_adversario_Bangu,time_adversario_Boavista,time_adversario_Brasiliense,time_adversario_Carabobo,time_adversario_Ceará,time_adversario_Ceilândia,time_adversario_Corinthians,time_adversario_Coritiba FC,time_adversario_Criciúma,time_adversario_Cruzeiro,time_adversario_Cuiabá-MT,time_adversario_César Vallejo,time_adversario_Defensa y Justicia,time_adversario_EC Bahia,time_adversario_Estudiantes de La Plata,time_adversario_Flamengo,time_adversario_Fluminense,time_adversario_Fortaleza,time_adversario_Goiás,time_adversario_Grêmio,time_adversario_Guaraní,time_adversario_Internacional,time_adversario_Junior Barranquilla,time_adversario_Juventude,time_adversario_LDU,time_adversario_Madureira,time_adversario_Magallanes,time_adversario_Maricá,time_adversario_Mirassol,time_adversario_Nova Iguaçu,time_adversario_Novorizontino,time_adversario_Palmeiras,time_adversario_Patronato,time_adversario_Peñarol,time_adversario_Portuguesa-RJ,time_adversario_RB Bragantino,time_adversario_Racing,time_adversario_Sampaio Corrêa-RJ,time_adversario_Santos,time_adversario_Sport,time_adversario_São Paulo,time_adversario_Universidade de Chile,time_adversario_Universitario-PER,time_adversario_Vasco da Gama,time_adversario_Vitória,time_adversario_Volta Redonda,time_adversario_Ypiranga,fase_fase de grupos,fase_final,fase_final - taça rio,fase_liga,fase_oitavas-de-final,fase_quartas-de-final,fase_segunda fase,fase_semi-final,fase_semi-final - taça rio,fase_terceira fase,fase_unico
0.0,0.4117647058823528,0.6177109630819343,0.9734359843330964,False,False,False,0.3333333333333333,1.0,0.19778317364041356,0.0,0.9293116516192607,0.8656775970018586,0,-1.0,1.0,0.6632279222809454,0.9222208260913793,0.7093299427657737,62.62,False,True,0.7689890318613554,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.588235294117647,0.0,0.9913634275539764,False,False,False,0.41666666666666663,1.0,0.44149351020990346,30.0,0.9999999999999999,0.10462272107699788,0,-1.0,3.0,0.6632279222809454,0.9222208260913793,0.6463533674249456,32.95,False,False,0.42173409626817016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.8235294117647058,0.0,0.0,False,False,False,0.25,0.5818188152736488,0.5990136888012721,0.0,0.0,0.6060730592073184,1,1.0,5.0,0.0,0.0,0.368769001807265,16.78,False,False,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.9411764705882353,0.3914298634229756,0.16529985594533483,True,False,False,0.3333333333333333,0.9140430905958248,0.19778317364041356,0.0,0.0,0.695689689570164,1,2.0,4.0,0.8080881038386153,0.834092298591554,0.2898877982358241,13.79,False,False,0.12841260174359756,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.588235294117647,0.6177109630819343,0.3416571857356488,True,False,False,0.25,0.9140430905958248,0.19778317364041356,0.0,0.0,0.893016413752567,1,4.0,3.0,0.9377434634902906,0.6933586007364535,0.2898877982358241,13.01,False,False,0.42173409626817016,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.588235294117647,0.7770673859547702,0.40090487081067516,False,False,False,0.25,0.41339922077535396,1.0,30.0,0.0,0.9735895387216913,0,5.0,3.0,0.6632279222809454,0.7295739160596907,0.443013938934026,9.04,False,False,0.12841260174359756,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.6470588235294117,0.0,0.4502389843826267,False,False,False,0.5,0.9140430905958248,0.19778317364041356,0.0,0.13566474113053212,0.10462272107699788,0,4.0,1.0,0.6632279222809454,0.6492591404254702,0.443013938934026,28.11,True,True,0.22409092735957,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.8235294117647058,0.3914298634229756,0.5630124131690438,True,True,False,0.75,1.0,0.19778317364041356,0.0,0.13566474113053212,0.6363470338473104,-1,3.0,2.0,0.7702041959366641,0.7295739160596907,0.5812332549131147,54.7,True,True,0.7173274458697718,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.7647058823529411,0.6177109630819343,0.16529985594533483,False,False,True,0.5833333333333333,0.5818188152736488,1.0,30.0,0.13566474113053212,0.9201074987647094,1,2.0,5.0,0.0,0.0,0.5812332549131147,46.7,False,False,0.5561104128251493,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0.5294117647058822,0.0,0.0,False,False,True,0.5833333333333333,0.5818188152736488,1.0,30.0,0.2504962020345803,0.23216699387881437,1,2.0,4.0,0.0,0.0,1.0,71.24,False,True,0.42173409626817016,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,0.7058823529411764,0.3914298634229756,0.16529985594533483,True,False,True,0.75,1.0,0.44149351020990346,30.0,0.2504962020345803,0.6060730592073184,1,4.0,2.0,0.5707325768588926,0.5917319839836033,1.0,11.09,False,False,0.5931802239986489,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,0.588235294117647,0.6177109630819343,0.16529985594533483,True,False,True,0.25,1.0,0.44149351020990346,30.0,0.2504962020345803,1.0,1,4.0,3.0,0.5707325768588926,0.5917319839836033,0.7704385627642275,13.88,False,False,0.689238726441159,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,0.588235294117647,0.0,0.0,False,False,False,0.3333333333333333,0.5818188152736488,0.5990136888012721,0.0,0.3535955309640066,0.10462272107699788,-1,4.0,3.0,0.0,0.0,0.7704385627642275,83.18,False,True,0.12841260174359756,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.4117647058823528,0.3914298634229756,0.16529985594533483,False,False,False,0.5,0.7105596436364743,1.0,30.0,0.3535955309640066,0.6363470338473104,1,3.0,5.0,0.9999999999999999,0.9763749363280558,0.6463533674249456,18.13,False,False,0.7173274458697718,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.5294117647058822,0.6177109630819343,0.2670736563083328,True,False,False,0.3333333333333333,0.0,0.44149351020990346,30.0,0.3535955309640066,0.7535893091974822,1,3.0,5.0,0.9570923271967893,0.6492591404254702,0.443013938934026,28.28,False,False,0.22409092735957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.5294117647058822,0.7770673859547702,0.2670736563083328,False,False,False,0.41666666666666663,0.5818188152736488,0.5990136888012721,0.0,0.3535955309640066,0.8102079647870318,1,3.0,3.0,0.7702041959366641,0.5917319839836033,0.6463533674249456,50.71,False,True,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.8235294117647058,0.0,0.0,False,False,True,0.5833333333333333,0.7105596436364743,0.5990136888012721,0.0,0.448765807445684,0.05568970553289027,1,5.0,2.0,0.0,0.0,0.8878843505806274,40.8,False,False,0.47124998463715706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,0.588235294117647,0.3914298634229756,0.40090487081067516,True,False,False,0.6666666666666666,0.0,0.44149351020990346,30.0,0.448765807445684,0.23216699387881437,-1,5.0,2.0,0.5707325768588926,0.7295739160596907,0.8298977092952675,48.34,False,True,0.22409092735957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.6470588235294117,0.6177109630819343,0.3416571857356488,False,False,False,0.6666666666666666,0.5818188152736488,1.0,30.0,0.448765807445684,0.3080799599024001,1,3.0,2.0,0.7702041959366641,0.6492591404254702,0.8298977092952675,56.39,False,True,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,0.5294117647058822,0.0,0.5298116616902743,False,True,False,0.6666666666666666,0.41339922077535396,0.7841517001973365,0.0,0.5380599007332487,0.413742506235842,1,3.0,4.0,0.7239092769790838,0.9367857306718,0.368769001807265,58.04,False,True,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.5294117647058822,0.3914298634229756,0.5930226274611373,False,False,False,0.41666666666666663,0.5818188152736488,0.5990136888012721,0.0,0.5380599007332487,0.6662103178443498,0,4.0,3.0,0.5707325768588926,0.6933586007364535,0.443013938934026,41.74,False,False,0.47124998463715706,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.7058823529411764,0.6177109630819343,0.6456568689573831,False,False,False,0.6666666666666666,0.5818188152736488,0.5990136888012721,0.0,0.5380599007332487,0.8656775970018586,1,4.0,4.0,0.7702041959366641,0.7605359562350996,0.443013938934026,28.41,False,False,0.42173409626817016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.5294117647058822,0.0,0.7113079949813437,False,False,False,0.41666666666666663,1.0,0.19778317364041356,0.0,0.6227461525554033,0.27079214833782006,1,3.0,5.0,0.6632279222809454,0.8730403657652617,0.5136127135805225,45.99,False,True,0.5931802239986489,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.17647058823529416,0.3914298634229756,0.748735797193688,False,False,False,0.6666666666666666,0.5818188152736488,1.0,30.0,0.6227461525554033,0.6060730592073184,1,4.0,2.0,0.5707325768588926,0.5917319839836033,0.6463533674249456,84.32,False,True,0.5561104128251493,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.23529411764705888,0.6177109630819343,0.765974098868629,False,False,False,0.6666666666666666,0.9140430905958248,0.44149351020990346,30.0,0.6227461525554033,0.695689689570164,1,4.0,1.0,0.5707325768588926,0.9068245112710229,0.5812332549131147,66.79,False,True,0.12841260174359756,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.2941176470588236,0.7770673859547702,0.797991799239396,True,False,False,0.8333333333333333,0.9140430905958248,1.0,30.0,0.6227461525554033,0.893016413752567,-1,4.0,1.0,0.5707325768588926,0.7295739160596907,0.5812332549131147,41.23,False,True,0.42173409626817016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.17647058823529416,0.8999965796380197,0.0,False,False,True,0.8333333333333333,0.41339922077535396,1.0,30.0,0.6227461525554033,0.9735895387216913,0,2.0,2.0,0.0,0.0,0.368769001807265,40.74,False,False,0.12841260174359756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.17647058823529416,0.0,0.0,False,False,True,0.5,0.5818188152736488,1.0,30.0,0.703677864528813,0.5124610793997129,1,2.0,3.0,0.0,0.0,0.5136127135805225,82.78,False,True,0.7173274458697718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.5294117647058822,0.3914298634229756,0.8409528433036516,False,True,False,0.5833333333333333,1.0,0.44149351020990346,30.0,0.703677864528813,0.6363470338473104,1,4.0,3.0,0.5707325768588926,0.5917319839836033,0.6463533674249456,55.16,False,True,0.22409092735957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.2941176470588236,0.6177109630819343,0.8668517040363568,False,False,False,0.41666666666666663,0.9140430905958248,1.0,0.0,0.703677864528813,1.0,1,3.0,3.0,0.6632279222809454,0.5047042908390481,0.7093299427657737,69.39,False,True,0.6593711187417883,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.47058823529411753,0.0,0.8791038458157219,False,False,False,0.5,0.9140430905958248,1.0,0.0,0.7814640405957025,0.5124610793997129,1,3.0,3.0,0.5707325768588926,0.9637893759927221,0.7093299427657737,69.66,False,True,0.689238726441159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.2941176470588236,0.3914298634229756,0.0,False,False,True,0.41666666666666663,0.5818188152736488,1.0,30.0,0.7814640405957025,0.6363470338473104,0,3.0,2.0,0.0,0.0,0.7093299427657737,85.42,False,True,0.22409092735957,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,0.6470588235294117,0.6177109630819343,0.902377306096634,False,False,False,0.3333333333333333,0.9140430905958248,1.0,0.0,0.7814640405957025,0.9201074987647094,0,3.0,2.0,0.5707325768588926,0.9222208260913793,0.443013938934026,41.64,True,True,0.5561104128251493,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.3529411764705883,0.0,0.9241896803556878,False,False,False,0.08333333333333333,0.8188285249796564,0.7841517001973365,0.0,0.8565586598591656,0.6363470338473104,0,2.0,4.0,0.5707325768588926,0.8904794938051315,0.2047731384891745,82.1,False,True,0.8374478668646176,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,0.47058823529411753,0.3914298634229756,0.0,False,False,True,0.08333333333333333,0.5818188152736488,1.0,30.0,0.8565586598591656,0.7820499062405821,1,2.0,4.0,0.0,0.0,0.2898877982358241,91.59,False,True,0.30103106565852655,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,0.4117647058823528,0.0,0.9447214472855776,False,True,False,0.08333333333333333,0.41339922077535396,1.0,30.0,0.9293116516192607,0.1919185423291572,1,4.0,2.0,0.5707325768588926,0.834092298591554,0.6463533674249456,68.2,False,True,0.6593711187417883,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
